gameid,url,league,year,date,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,total cs
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,3,Blue,mid,Ryu,Millenium,Orianna,Thresh,Xerath,Syndra,,,2232,0,1,2,3,290
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,4,Blue,bot,Creaton,Millenium,Corki,Thresh,Xerath,Syndra,,,2232,0,1,3,3,265
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,5,Blue,sup,Jree,Millenium,Annie,Thresh,Xerath,Syndra,,,2232,0,2,7,3,18
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,6,Red,top,Werlyb,Giants Gaming,Irelia,Gnar,Jayce,Lee Sin,,,2232,1,4,1,10,238
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,7,Red,jng,Fr3deric,Giants Gaming,Kha'Zix,Gnar,Jayce,Lee Sin,,,2232,1,6,3,5,141
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,8,Red,mid,Pepiinero,Giants Gaming,Ahri,Gnar,Jayce,Lee Sin,,,2232,1,6,1,10,337
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,9,Red,bot,Adryh,Giants Gaming,Ezreal,Gnar,Jayce,Lee Sin,,,2232,1,6,1,11,245
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,10,Red,sup,Rydle,Giants Gaming,Alistar,Gnar,Jayce,Lee Sin,,,2232,1,0,1,18,35
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,100,Blue,team,,Millenium,,Thresh,Xerath,Syndra,,,2232,0,6,22,14,
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,200,Red,team,,Giants Gaming,,Gnar,Jayce,Lee Sin,,,2232,1,22,7,54,
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,1,Blue,top,Rhux,Final Five,Lissandra,Syndra,Kassadin,Jarvan IV,,,3340,1,8,6,12,394
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,2,Blue,jng,ShorterACE,Final Five,Lee Sin,Syndra,Kassadin,Jarvan IV,,,3340,1,2,10,6,115
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,3,Blue,mid,Gate,Final Five,Zed,Syndra,Kassadin,Jarvan IV,,,3340,1,6,9,6,399
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,4,Blue,bot,Prototype,Final Five,Caitlyn,Syndra,Kassadin,Jarvan IV,,,3340,1,7,7,7,376
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,5,Blue,sup,Rule18,Final Five,Janna,Syndra,Kassadin,Jarvan IV,,,3340,1,0,9,16,29
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,6,Red,top,MakNooN,Team Fusion,Jayce,Vayne,Gnar,Warwick,,,3340,0,14,6,8,380
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,7,Red,jng,NintendudeX,Team Fusion,Elise,Vayne,Gnar,Warwick,,,3340,0,6,1,16,176
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,8,Red,mid,huhi,Team Fusion,LeBlanc,Vayne,Gnar,Warwick,,,3340,0,9,8,16,352
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,9,Red,bot,Nien,Team Fusion,Corki,Vayne,Gnar,Warwick,,,3340,0,12,3,14,489
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,10,Red,sup,Gleeb,Team Fusion,Nami,Vayne,Gnar,Warwick,,,3340,0,0,5,29,22
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,100,Blue,team,,Final Five,,Syndra,Kassadin,Jarvan IV,,,3340,1,23,41,47,
FRA1TMNT1/420212,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420212?gameHash=7357dbe686ba8212,NA LCS,2015,12/12/2014 18:43,1,200,Red,team,,Team Fusion,,Vayne,Gnar,Warwick,,,3340,0,41,23,83,
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,1,Blue,top,MakNooN,Team Fusion,Gnar,Vayne,Lissandra,Warwick,,,1990,0,6,5,8,196
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,2,Blue,jng,NintendudeX,Team Fusion,Jarvan IV,Vayne,Lissandra,Warwick,,,1990,0,1,2,7,98
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,3,Blue,mid,huhi,Team Fusion,Zed,Vayne,Lissandra,Warwick,,,1990,0,3,3,4,297
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,4,Blue,bot,Nien,Team Fusion,Lucian,Vayne,Lissandra,Warwick,,,1990,0,6,5,5,302
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,5,Blue,sup,Gleeb,Team Fusion,Soraka,Vayne,Lissandra,Warwick,,,1990,0,0,1,11,17
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,6,Red,top,Rhux,Final Five,Jayce,Syndra,LeBlanc,Corki,,,1990,1,6,2,4,205
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,7,Red,jng,ShorterACE,Final Five,Lee Sin,Syndra,LeBlanc,Corki,,,1990,1,3,3,5,81
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,8,Red,mid,Gate,Final Five,Azir,Syndra,LeBlanc,Corki,,,1990,1,3,4,8,254
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,9,Red,bot,Prototype,Final Five,Jinx,Syndra,LeBlanc,Corki,,,1990,1,4,3,5,232
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,10,Red,sup,Rule18,Final Five,Janna,Syndra,LeBlanc,Corki,,,1990,1,0,4,12,18
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,100,Blue,team,,Team Fusion,,Vayne,Lissandra,Warwick,,,1990,0,16,16,35,
FRA1TMNT1/420215,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420215?gameHash=9d27494782901467,NA LCS,2015,12/12/2014 20:17,2,200,Red,team,,Final Five,,Syndra,LeBlanc,Corki,,,1990,1,16,16,34,
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,1,Blue,top,Rhux,Final Five,Irelia,Syndra,Kassadin,LeBlanc,,,2396,0,11,6,1,239
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,2,Blue,jng,ShorterACE,Final Five,Lee Sin,Syndra,Kassadin,LeBlanc,,,2396,0,2,10,9,120
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,3,Blue,mid,Gate,Final Five,Lissandra,Syndra,Kassadin,LeBlanc,,,2396,0,2,6,8,285
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,4,Blue,bot,Prototype,Final Five,Caitlyn,Syndra,Kassadin,LeBlanc,,,2396,0,5,9,6,258
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,5,Blue,sup,Rule18,Final Five,Nami,Syndra,Kassadin,LeBlanc,,,2396,0,1,7,12,14
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,6,Red,top,MakNooN,Team Fusion,Rumble,Vayne,Gnar,Warwick,,,2396,1,11,5,11,136
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,7,Red,jng,NintendudeX,Team Fusion,Jarvan IV,Vayne,Gnar,Warwick,,,2396,1,2,5,25,89
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,8,Red,mid,huhi,Team Fusion,Zed,Vayne,Gnar,Warwick,,,2396,1,11,6,11,305
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,9,Red,bot,Nien,Team Fusion,Lucian,Vayne,Gnar,Warwick,,,2396,1,14,3,8,348
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,10,Red,sup,Gleeb,Team Fusion,Janna,Vayne,Gnar,Warwick,,,2396,1,0,2,27,14
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,100,Blue,team,,Final Five,,Syndra,Kassadin,LeBlanc,,,2396,0,21,38,36,
FRA1TMNT1/420216,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420216?gameHash=ea4825e1a75e5225,NA LCS,2015,12/12/2014 21:12,3,200,Red,team,,Team Fusion,,Vayne,Gnar,Warwick,,,2396,1,38,21,82,
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,1,Blue,top,MakNooN,Team Fusion,Gnar,Vayne,Janna,Warwick,,,2053,1,2,4,7,187
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,2,Blue,jng,NintendudeX,Team Fusion,Jarvan IV,Vayne,Janna,Warwick,,,2053,1,2,1,18,58
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,3,Blue,mid,huhi,Team Fusion,Kassadin,Vayne,Janna,Warwick,,,2053,1,7,1,8,163
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,4,Blue,bot,Nien,Team Fusion,Lucian,Vayne,Janna,Warwick,,,2053,1,9,1,6,290
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,5,Blue,sup,Gleeb,Team Fusion,Nami,Vayne,Janna,Warwick,,,2053,1,3,3,14,10
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,6,Red,top,Rhux,Final Five,Nidalee,Zed,LeBlanc,Syndra,,,2053,0,0,2,4,209
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,7,Red,jng,ShorterACE,Final Five,Lee Sin,Zed,LeBlanc,Syndra,,,2053,0,4,6,1,89
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,8,Red,mid,Gate,Final Five,Jayce,Zed,LeBlanc,Syndra,,,2053,0,2,3,5,224
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,9,Red,bot,Prototype,Final Five,Corki,Zed,LeBlanc,Syndra,,,2053,0,3,7,3,200
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,10,Red,sup,Rule18,Final Five,Lulu,Zed,LeBlanc,Syndra,,,2053,0,1,6,6,26
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,100,Blue,team,,Team Fusion,,Vayne,Janna,Warwick,,,2053,1,23,10,53,
FRA1TMNT1/420217,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420217?gameHash=0b6e75f053b2dcfd,NA LCS,2015,12/12/2014 22:02,4,200,Red,team,,Final Five,,Zed,LeBlanc,Syndra,,,2053,0,10,24,19,
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,1,Blue,top,Rhux,Final Five,Irelia,Zed,Syndra,Kassadin,,,2044,0,1,8,7,147
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,2,Blue,jng,ShorterACE,Final Five,Zac,Zed,Syndra,Kassadin,,,2044,0,1,6,8,105
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,3,Blue,mid,Gate,Final Five,LeBlanc,Zed,Syndra,Kassadin,,,2044,0,4,8,4,220
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,4,Blue,bot,Prototype,Final Five,Jinx,Zed,Syndra,Kassadin,,,2044,0,6,6,4,276
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,5,Blue,sup,Rule18,Final Five,Janna,Zed,Syndra,Kassadin,,,2044,0,2,3,8,20
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,6,Red,top,MakNooN,Team Fusion,Lissandra,Vayne,Gnar,Warwick,,,2044,1,7,3,10,233
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,7,Red,jng,NintendudeX,Team Fusion,Jarvan IV,Vayne,Gnar,Warwick,,,2044,1,1,4,18,93
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,8,Red,mid,huhi,Team Fusion,Ezreal,Vayne,Gnar,Warwick,,,2044,1,7,4,11,208
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,9,Red,bot,Nien,Team Fusion,Corki,Vayne,Gnar,Warwick,,,2044,1,15,0,6,270
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,10,Red,sup,Gleeb,Team Fusion,Nami,Vayne,Gnar,Warwick,,,2044,1,1,3,23,7
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,100,Blue,team,,Final Five,,Zed,Syndra,Kassadin,,,2044,0,14,31,31,
FRA1TMNT1/420218,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420218?gameHash=96c519b9c112f072,NA LCS,2015,12/12/2014 22:53,5,200,Red,team,,Team Fusion,,Vayne,Gnar,Warwick,,,2044,1,31,14,68,
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,1,Blue,top,Hauntzer,Curse Academy,Maokai,Lee Sin,Soraka,Gnar,,,3071,0,1,4,17,276
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,2,Blue,jng,Saintvicious,Curse Academy,Pantheon,Lee Sin,Soraka,Gnar,,,3071,0,4,10,11,145
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,3,Blue,mid,Keane,Curse Academy,Zed,Lee Sin,Soraka,Gnar,,,3071,0,9,4,4,419
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,4,Blue,bot,Cop,Curse Academy,Lucian,Lee Sin,Soraka,Gnar,,,3071,0,10,6,7,471
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,5,Blue,sup,Bunny FuFuu,Curse Academy,Thresh,Lee Sin,Soraka,Gnar,,,3071,0,0,6,16,50
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,6,Red,top,Cris,Team Coast,Lissandra,LeBlanc,Corki,Azir,,,3071,1,3,6,16,363
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,7,Red,jng,Impaler,Team Coast,Jarvan IV,LeBlanc,Corki,Azir,,,3071,1,7,7,21,156
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,8,Red,mid,Jesiz,Team Coast,Ahri,LeBlanc,Corki,Azir,,,3071,1,8,5,17,360
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,9,Red,bot,Mash,Team Coast,Ezreal,LeBlanc,Corki,Azir,,,3071,1,10,2,15,392
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,10,Red,sup,Sheep,Team Coast,Blitzcrank,LeBlanc,Corki,Azir,,,3071,1,2,4,23,55
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,100,Blue,team,,Curse Academy,,Lee Sin,Soraka,Gnar,,,3071,0,24,30,55,
FRA1TMNT1/420219,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420219?gameHash=969f6cd1109ac497,NA LCS,2015,12/12/2014 23:45,1,200,Red,team,,Team Coast,,LeBlanc,Corki,Azir,,,3071,1,30,24,92,
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,1,Blue,top,Cris,Team Coast,Lissandra,Corki,LeBlanc,Zed,,,2428,0,1,5,4,266
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,2,Blue,jng,Impaler,Team Coast,Jarvan IV,Corki,LeBlanc,Zed,,,2428,0,3,2,3,106
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,3,Blue,mid,Jesiz,Team Coast,Ziggs,Corki,LeBlanc,Zed,,,2428,0,0,6,2,288
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,4,Blue,bot,Mash,Team Coast,Lucian,Corki,LeBlanc,Zed,,,2428,0,2,3,3,337
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,5,Blue,sup,Sheep,Team Coast,Janna,Corki,LeBlanc,Zed,,,2428,0,0,6,1,9
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,6,Red,top,Hauntzer,Curse Academy,Maokai,Ahri,Gnar,Soraka,,,2428,1,5,2,11,239
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,7,Red,jng,Saintvicious,Curse Academy,Pantheon,Ahri,Gnar,Soraka,,,2428,1,5,3,9,140
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,8,Red,mid,Keane,Curse Academy,Kassadin,Ahri,Gnar,Soraka,,,2428,1,7,0,10,295
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,9,Red,bot,Cop,Curse Academy,Sivir,Ahri,Gnar,Soraka,,,2428,1,4,0,7,424
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,10,Red,sup,Bunny FuFuu,Curse Academy,Thresh,Ahri,Gnar,Soraka,,,2428,1,1,1,14,38
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,100,Blue,team,,Team Coast,,Corki,LeBlanc,Zed,,,2428,0,6,22,13,
FRA1TMNT1/420229,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420229?gameHash=0894f743be26e63b,NA LCS,2015,12/13/2014 1:13,2,200,Red,team,,Curse Academy,,Ahri,Gnar,Soraka,,,2428,1,22,6,51,
FRA1TMNT1/420231,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420231?gameHash=8f671e57b038f4f8,NA LCS,2015,12/13/2014 2:48,4,1,Blue,top,Cris,Team Coast,Lissandra,Zed,Kassadin,Sivir,,,2222,0,0,6,6,233
FRA1TMNT1/420231,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/420231?gameHash=8f671e57b038f4f8,NA LCS,2015,12/13/2014 2:48,4,2,Blue,jng,Impaler,Team Coast,Jarvan IV,Zed,Kassadin,Sivir,,,2222,0,3,5,8,101
